npsn_isian;nama_isian;Jenjang;alamat_jalan;nama_dusun;desa_kelurahan;kecamatan;kabupaten;provinsi;lintang;bujur;latitude;longitude;nama_google;url;isna
69919965;PAUD BERKAT;PAUD Sederajat;JL.ABD.R.Simatupang Lingkungan IV Komp.Perum Parnjanjangan;Lingkungan IV Sibuluan Nauli;Sibuluan Nauli;Kec. Pandan;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.710.646.000.000;98.832.377.000.000;;;;;1
69812386;KB TUNAS HARAPAN IBU;PAUD Sederajat;Jln. Kp. Beusa - Lokop Km. 15,5;Tanjong Naleung;Kliet;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69832370;KB Tunas Mekar;PAUD Sederajat;TELUK NIBUNG;Korong Taluak Nibuang;SUNUA;Kec. Nan Sabaris;Kab. Padang Pariaman;Prov. Sumatera Barat;0.000000000000;0.000000000000;;;;;1
69812372;KB ZAKIRA;PAUD Sederajat;BANDA ACEH - MEDAN;-;BEUSA SEBERANG;Kec. Peureulak Barat;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K5669272;Lembayung;Kursus;Jl.Rupat No.85 Lingk 26;-;Pekan Labuhan;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K0561043;LKP ALBERTO;Kursus;Jl.Gaperta Ujung Ruko The Mansion No.A2;-;Tanjung Gusta;Kec. Medan Helvetia;Kota Medan;Prov. Sumatera Utara;3.605.000.000.000;98.629.100.000.000;;;;;1
K9996826;LKP BEAUTY CHANSA;Kursus;Jl. Suka Mulia Gotong Royong Kel. Pelawi Selatan Kec. Babalan Kab. Langkat;-;Pelawi Selatan;Kec. Babalan;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9990008;Lkp cahaya mata;Kursus;Jl. Kampus Jabal Ghafur No. 1 Kota Bakti;-;Pasar Kota Bakti;Kec. Sakti;Kab. Pidie;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9997998;Lkp Nafisa;Kursus;Jln. Mesjid Al Falah;Dusun Muda Husen;Blang Me;Kec. Kuta Blang;Kab. Bireuen;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9998062;Lkp Teuku Syakir;Kursus;Jalan Paya Kura;-;Paya Cut;Kec. Peusangan;Kab. Bireuen;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9981348;Media Belajar;Kursus;Dusun Subur ;Dusun Setia;Kampung Durian;Kec. Rantau;Kab. Aceh Tamiang;Prov. Aceh;4.301.600.000.000;98.082.700.000.000;;;;;1
K5663850;LKP Azzam Mulia;Kursus;JL. TM BAHROM;Gampong Jawa Muka II;JAWA;Kec. Langsa Kota;Kota Langsa;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9999169;Lkp Gicy Beauty Salon;Kursus;JL BATANG KILAT ;Jl. Batang Kilat sei mati;Sei Mati;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9984379;Lkp Humaira;Kursus;Jl. Water Intake;-;Blang Me;Kec. Kuta Blang;Kab. Bireuen;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K5667388;LKP PANDU PERMATA BUNDA;Kursus;Lingk. Benteng Titi Besi;Lingkungan Benteng Titi Besi ;Batang Serangan;Kec. Batang Serangan;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K5664569;LKP sedini;Kursus;Jl. Kapt Rahmad Budin Gg Kimtex Ruko Marelan City Blok B-1;-;Rengas Pulau;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9999840;Lkp vima Modyste Anugrah;Kursus;JL.MENTENG RAYA NO.370;-;Medan Tenggara;Kec. Medan Denai;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9998816;LKP WANI UTAMA;Kursus;Blok C Gp. Serambi Indah Kec. Langsa Barat;-;SERAMBI INDAH;Kec. Langsa Barat;Kota Langsa;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69831931;NAULI;PAUD Sederajat;Jl. Aloban Air;-;Tapian Nauli Ii;Kec. Tapian Nauli;Kab. Tapanuli Tengah;Prov. Sumatera Utara;-5.443.757.000.000;114.421.127.000.000;;;;;1
69977384;Paud Annisa;PAUD Sederajat;Desa Muara Huta Raja;BONGAL;MUARA HUTA RAJA;Kec. Muara Batangtoru;Kab. Tapanuli Selatan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69818248;PAUD BABUT TAQWA;PAUD Sederajat;Jalan Idi-Keude Geurobak/Kampung Blang Guci;DUSUN MASJID;Blang Seguci;Kec. Idi Tunong;Kab. Aceh Timur;Prov. Aceh;0.001800000000;0.001300000000;;;;;1
69915635;PAUD BOBI ANUGRAH;PAUD Sederajat;Jl.Marelan 7 Lingk 5 Gg.Sedulur;-;Tanah Enam Ratus;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69798248;PAUD CUT PUTROE ULHAQ;PAUD Sederajat;BANDARA MALIKUSSALEH;KEUDE BUNGKAH;Keude Bungkaih;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69930231;PAUD HARAPAN BUNDA;PAUD Sederajat;JL. GAMPONG BLANG KEC. PANDRAH;Pelita;Gampong Blang;Kec. Pandrah;Kab. Bireuen;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69925077;PAUD HARAPAN IBU;PAUD Sederajat;TAPIAN NAULI 1;-;Tapian Nauli I;Kec. Tapian Nauli;Kab. Tapanuli Tengah;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
70002142;PAUD HARAPAN NEGERI;PAUD Sederajat;Desa Sidikalang ;DUSUN IV;Sidikalang;Kec. Sorkam Barat;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.913.109.400.000;98.570.069.200.000;;;;;1
69812346;PAUD HUBBUL INSAN;PAUD Sederajat;Jalan Banda Aceh - Medan Km.410;makmur;Seuneubok Teungoh;Kec. Peureulak Timur;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69812394;PAUD DARUL NAJJAH;PAUD Sederajat;JALAN SEUNEUBOK PIDIE DESA KUALA LEUGE;Ubur-ubur;Kuala Leuge;Kec. Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69939569;PAUD Doa Bunda;PAUD Sederajat;Desa Manerampak Kec. Julok;-;Mane Rampak;Kec. Julok;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69919972;PAUD GANDA;PAUD Sederajat;JL. Adonia No.88;-;Sibuluan Nauli;Kec. Pandan;Kab. Tapanuli Tengah;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69926482;PAUD HASIAN;PAUD Sederajat;JL.Pancur Sikkip;dusun 4;Mela Ii;Kec. Tapian Nauli;Kab. Tapanuli Tengah;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69947111;PAUD Kemuning;PAUD Sederajat;Desa Peunaron Baru Kec. Peunaron Kab. Aceh TImur;-;Peunaron Baru;Kec. Peunaron;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69919725;PAUD MAWLANA MUHAMMAD MAMUN;PAUD Sederajat;Jl. Mesjid No. 36 Lingk. IV;PEKAN TANJUNG PURA;Pekan Tanjung Pura;Kec. Tanjung Pura;Kab. Langkat;Prov. Sumatera Utara;-5.443.800.000.000;114.421.100.000.000;;;;;1
10259936;PAUD NOVIA;PAUD Sederajat;JL. PEMBANGUNAN III NO. 14;-;Tanjung Gusta;Kec. Medan Helvetia;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69900924;PAUD NURUSSALAM;PAUD Sederajat;Gampong Lamkawe;Tgk.Mns.Raya;Lamkawe;Kec. Kembang Tanjung;Kab. Pidie;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69943565;Paud Ono Masio;PAUD Sederajat;Pasir Bidang;PASIR BIDANG;Sangkunur;Kec. Angkola Sangkunur;Kab. Tapanuli Selatan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69914083;PAUD aisyiyah bustanul athfal 08;PAUD Sederajat;JL.SETIA BUDI NO.59 A;-;Tanjung Rejo;Kec. Medan Sunggal;Kota Medan;Prov. Sumatera Utara;3.580.251.000.000;98.643.279.000.000;;;;;1
69937978;PAUD Al - Faizi;PAUD Sederajat;Desa Dama Tutong Kec Peureulak;Suka Damai;Dama Tutong;Kec. Peureulak;Kab. Aceh Timur;Prov. Aceh;-5.443.757.000.000;114.421.127.000.000;;;;;1
69880540;PAUD Al - Khatami;PAUD Sederajat;Seuneubok Buloh;lhok kuyun;Seuneubok Buloh;Kec. Darul Aman;Kab. Aceh Timur;Prov. Aceh;4.988.260.000.000;97.712.317.000.000;;;;;1
70008331;PAUD AL0ULYA;PAUD Sederajat;Jl. Pantai Gemi Desa Pantai Gemi Kec. Stabat Kab. Langkat;-;Pantai Gemi;Kec. Stabat;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69880527;PAUD An - Nahda;PAUD Sederajat;Cek Mbon;dusun dua lama;Cek Mbon;Kec. Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
70028460;PAUD ANANDA BHUMYAMCA;PAUD Sederajat;Jl. Perwira Komp. Marinir Desa Puraka II;Puraka II;Puraka Ii;Kec. Sei Lepan;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69968427;PAUD ANNISA;PAUD Sederajat;Desa Pantee Labu Kec. Pantee Bidari Kab. Aceh Timur;Seulamat;Pante Labu;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69901601;Paud Arfia;PAUD Sederajat;Jl. Iskandar Muda, Gampong Blang Cut Kec. Meurah Dua Kab. Pidie Jaya Prov. Aceh;Kuta Baroh;Blang Cut;Kec. Meurah Dua;Kab. Pidie Jaya;Prov. Aceh;5.242.200.000.000;96.260.100.000.000;;;;;1
69866478;KB UMMUL QURA;PAUD Sederajat;PULO BLANG;Lidah tiyong;Pulo Blang;Kec. Ranto Peureulak;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69798271;KB ZUNARA;PAUD Sederajat;Gampong Lagang Kecamatan Sawang Kabupaten Aceh Utara;-;Lagang;Kec. Sawang;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9999230;Konveksi Baju Smoc Niqisya;Kursus;Jln. Satelit III No.4 Hagu Teungoh, Kec. Banda Sakti Kota Lhokseumawe;PERTAMINA;Hagu Teungoh;Kec. Banda Sakti;Kota Lhokseumawe;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K9997066;LKP Ladys Bireuen;Kursus;Dusun Capa Kommes;-;Bireun Meunasah Capa;Kec. Kota Juang;Kab. Bireuen;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
K5664508;LKP Nenti;Kursus;Jl. Marelan IX Gg.Abadi No.30 Medan;-;Tanah Enam Ratus;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9997755;LKP Rumah Cantik Mawar;Kursus;Jl. Marelan 1 Pasar 4 Barat Komplek Griya Bestari;Terjun;T E R J U N;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
K9998263;LKP UMMI FARIDAH SYIHAB LANGSA;Kursus;JL SYIAH KUALA LR.PETUA LUWI DSN.MANE;mane;Tualang Teungoh;Kec. Langsa Kota;Kota Langsa;Prov. Aceh;4.478.400.000.000;97.965.200.000.000;;;;;1
K5669252;LKP Zulaini;Kursus;Jl.Setia Luhur Gg.Delima No.183 D;-;Dwi Kora;Kec. Medan Helvetia;Kota Medan;Prov. Sumatera Utara;3.600.100.000.000;98.629.100.000.000;;;;;1
70026391;Mi Terpadu Daarul Ghazali;SD Sederajat;Jalan kuta lingga, Desa kuta buluh;-;BAMBEL GABUNGAN;Kec. Bambel;Kab. Aceh Tenggara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
70027815;PAUD Al Ansor;PAUD Sederajat;Lingkungan IV;-;SAYUR MATINGGI;Kec. Sayur Matinggi;Kab. Tapanuli Selatan;Prov. Sumatera Utara;1.086.800.000.000;-260.726.900.000.000;;;;;1
69897087;PAUD AL0AZIZ;PAUD Sederajat;JL.Pertamina dusun V kebun baru;V KEBUN BARU;Hamparan Perak;Kec. Hamparan Perak;Kab. Deli Serdang;Prov. Sumatera Utara;3.710.800.000.000;-261.384.800.000.000;;;;;1
69933570;PAUD ALBA;PAUD Sederajat;Desa Aloban bair Kecamatan Tapian Nauli;-;Bair;Kec. Tapian Nauli;Kab. Tapanuli Tengah;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69975018;PAUD ANEUK LON SAYANG;PAUD Sederajat;JL. LILAWANGSA DUSUN I KEUDE RAMBE;DUSUN II ALOE SABOH GEUDUBANG ACEH;Geudubang Aceh;Kec. Langsa Baro;Kota Langsa;Prov. Aceh;-5.443.757.000.000;114.421.127.000.000;;;;;1
69880538;PAUD Ath - Thahira;PAUD Sederajat;Blang Me;DUSUN KEUDE;Blang Me;Kec. Simpang Ulim;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69812374;PAUD BABUL ILMI;PAUD Sederajat;BANDA ACEH MEDAN - DESA MATANG PUDENG;Dusun Matang Pudeng;Matang Pudeng;Kec. Pante Beudari;Kab. Aceh Timur;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
10260856;PAUD DEWI SARTIKA;PAUD Sederajat;JL.MADRASAH NO.7 TJ.PURA;;Pekan Tanjung Pura;Kec. Tanjung Pura;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
69928978;PAUD DOA IBU;PAUD Sederajat;DESA RUSEB DAYAH;barat;Ruseb Dayah;Kec. Jangka;Kab. Bireuen;Prov. Aceh;0.005100000000;-0.000200000000;;;;;1
10261635;PAUD BUNDA VIETTA;PAUD Sederajat;SARUDIK;-;Sarudik;Kec. Sarudik;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.717.851.700.000;98.808.657.700.000;;;;;1
69893206;PAUD BUNGONG DAHLIA;PAUD Sederajat;Babah Kreung;-;Babah Krueng;Kec. Bandar Dua;Kab. Pidie Jaya;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69814731;PAUD Harapan Bangsa;PAUD Sederajat;MUARO AMBIUS;Muaro Ambius;GUGUAK MALALO;Kec. Batipuh Selatan;Kab. Tanah Datar;Prov. Sumatera Barat;-0.003900000000;-0.019600000000;;;;;1
69777920;PAUD IQRA;PAUD Sederajat;MESJID JAMI AL-HUSNA KEMUKIMAN TIBA;Tiba Mesjid;MESJID TIBA;Kec. Mutiara Timur;Kab. Pidie;Prov. Aceh;5.273.400.000.000;95.974.700.000.000;;;;;1
69846263;PAUD KB Lestari;PAUD Sederajat;Kampung Apajaya;Apa Jaya;KAPEH PANJI JAYA TALAOK;Kec. Bayang;Kab. Pesisir Selatan;Prov. Sumatera Barat;-1.255.700.000.000;100.517.200.000.000;;;;;1
69921273;PAUD KRISTEN MULIA;PAUD Sederajat;HAJORAN;-;Hajoran;Kec. Pandan;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.634.405.200.000;98.847.312.900.000;;;;;1
69939564;PAUD Laksamana;PAUD Sederajat;Desa babah Krueng Kec. Peureulak Timur;DUSUN SEJATI;Babah Krueng;Kec. Peureulak Timur;Kab. Aceh Timur;Prov. Aceh;4.729.617.000.000;97.862.271.000.000;;;;;1
